session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,222,3.5966,0.110104,4,0
2,187,2.36945,0.0276243,2,2
3,199,2.28655,0.023855,2,6
4,208,2.49382,0.0809274,4,1
5,194,4.0338,0.0773464,3,0
6,192,2.82545,0.0868726,4,2
7,172,3.03491,0.102444,4,0
8,220,2.34909,0.0294118,2,43
9,211,2.64182,0.0688231,3,2
10,224,2.31636,0.0243328,2,10
11,201,2.65927,0.100506,4,0
12,186,2.46655,0.0545481,3,0
13,228,3.21369,0.0663072,3,3
14,219,2.31636,0.0243328,2,654
15,267,2.34109,0.0465983,3,6
16,203,3.20024,0.099879,4,0
17,192,2.54909,0.0271041,2,8
18,199,3.22182,0.0998871,4,6
19,201,3.16047,0.0883642,4,4
20,255,2.52727,0.0820144,4,1
21,206,2.96364,0.0957055,4,1
22,219,2.82545,0.0868726,4,5
23,199,3.32024,0.0962692,4,1
24,238,3.11455,0.068885,3,3
25,238,3.0286,0.0911312,4,1
26,202,2.49818,0.055313,3,5
27,253,2.28655,0.023855,2,3
28,193,2.31636,0.0243328,2,6
29,205,2.61818,0.0527778,3,26
30,177,2.46655,0.0545481,3,1
31,190,3.22182,0.0998871,4,3
32,211,3.22182,0.0998871,4,1
33,210,2.56569,0.0518733,3,3
34,209,2.90229,0.0830692,4,0
35,214,3.06205,0.0919169,4,1
36,202,3.24909,0.107443,4,1
37,204,2.33273,0.0483242,3,5
38,234,2.16,0,1,63
39,193,3.5966,0.110104,4,0
40,216,2.69673,0.101133,4,1
41,177,2.45236,0.0311388,2,1
42,223,2.28655,0.023855,2,11
43,184,2.45236,0.0311388,2,2
44,194,2.80364,0.101167,4,1
45,204,3.85478,0.112635,4,1
46,202,3.13333,0.0985302,4,0
47,204,3.06205,0.0919169,4,0
48,192,3.79344,0.103241,4,1
49,201,2.16,0,1,4
50,207,2.77042,0.085842,4,1
51,197,2.48727,0.0833333,4,0
52,234,2.50364,0.0653595,3,9
53,210,2.62569,0.0781093,4,1
54,201,2.36945,0.0276243,2,1
55,234,2.43491,0.0537634,3,2
56,168,2.45236,0.0311388,2,3
57,203,2.82545,0.0868726,4,1
58,256,2.41818,0.0571429,3,64
59,206,2.96364,0.0957055,4,6
60,215,2.34109,0.0465983,3,15
61,206,2.86884,0.0821366,4,1
62,188,3.18836,0.0992245,4,1
63,224,2.38909,0.0707763,4,4
64,215,2.39091,0.0547529,3,7
65,179,2.36945,0.0276243,2,4
66,189,2.34109,0.0465983,3,6
67,178,2.36945,0.0276243,2,1
68,203,2.34109,0.0465983,3,15
69,172,2.45236,0.0311388,2,2
70,228,2.43491,0.0537634,3,1
71,242,2.28655,0.023855,2,3
72,207,2.37273,0.0475096,3,15
73,218,2.36945,0.0276243,2,2
74,243,2.712,0.0589971,3,4
75,266,2.792,0.0859599,4,7
76,222,2.41818,0.0571429,3,4
77,248,2.16,0,1,65
78,267,2.712,0.0589971,3,5
79,176,2.712,0.0589971,3,2
80,222,3.0286,0.0911312,4,1
81,213,2.49382,0.0809274,4,2
82,206,2.48727,0.0833333,4,2
83,186,3.06218,0.110438,4,0
84,218,2.49818,0.055313,3,37
85,196,2.42909,0.0284431,2,10
86,231,2.27636,0.0247604,2,37
87,218,2.33273,0.0483242,3,26
88,210,3.32024,0.0962692,4,1
89,206,2.33273,0.0483242,3,6
90,206,2.16,0,1,32
91,212,2.82193,0.0569566,3,1
92,237,2.43491,0.0537634,3,5
93,198,2.66569,0.0769372,4,1
94,204,2.79115,0.0969299,4,1
95,192,2.38909,0.0707763,4,1
96,185,3.99296,0.118299,4,0
97,225,3.68291,0.117002,4,0
98,200,3.38727,0.114332,4,0
99,198,3.5966,0.110104,4,0
100,223,2.38909,0.0707763,4,2
