session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.10753,2.66909,0.0708447,3,8
2,1.25455,2.76364,0.102632,4,22
3,1.03953,3.3166,0.119399,4,1
4,1.08174,2.53382,0.0796498,4,3
5,1.11475,3.04024,0.105135,4,1
6,1.06222,2.98751,0.11612,4,1
7,1.08511,2.52727,0.0820144,4,29
8,1.06753,2.16,0,1,61
9,1.32222,2.68291,0.0786121,3,77
10,1,2.79115,0.0969299,4,0
11,1.01437,2.41624,0.023026,2,47
12,1.07377,3.34411,0.114503,4,1
13,1.08483,2.62545,0.0934903,4,1
14,1.14326,3.10751,0.111636,4,2
15,1.06444,2.78545,0.0881201,4,2
16,1.10263,2.49818,0.055313,3,48
17,1.18263,3.08024,0.10377,4,2
18,1.11033,2.52727,0.0820144,4,2
19,1.08832,3.10751,0.111636,4,0
20,1.19505,2.16,0,1,60
21,1,2.48727,0.0833333,4,5
22,1.1776,2.46655,0.0545481,3,13
23,1.02772,2.31636,0.0243328,2,44
24,1.13477,2.63224,0.0758429,4,3
25,1.15972,2.58545,0.0949367,4,5
26,1.0975,2.77673,0.098219,4,3
27,1.04087,2.52727,0.0820144,4,7
28,1.03233,2.83115,0.0955604,4,0
29,1.0829,2.16,0,1,11
30,1.31081,3.48035,0.115662,4,1
31,1.04726,2.62545,0.0934903,4,4
32,1.06849,3.49525,0.101124,4,1
33,1.09651,2.16,0,1,77
34,1.05236,3.10751,0.111636,4,0
35,1.25077,2.62545,0.0934903,4,1
36,1.11217,2.48727,0.0833333,4,2
37,1.3303,3.24569,0.118647,4,1
38,1.13554,3.13478,0.119365,4,1
39,1.09769,2.49382,0.0809274,4,5
40,1.05556,2.41818,0.0571429,3,52
41,1.12232,2.84909,0.122527,4,1
42,1.2,2.20364,0.019802,2,41
43,1.16934,3.03491,0.102444,4,12
44,1.05693,3.00909,0.116012,4,0
45,1.11602,2.65273,0.10281,4,1
46,1.03922,2.37273,0.0475096,3,12
47,1.02525,3.17865,0.0998707,4,1
48,1.04255,3.24569,0.118647,4,0
49,1.07286,2.20364,0.019802,2,38
50,1.10411,2.55455,0.0918149,4,0
51,1.16354,2.53382,0.0796498,4,2
52,1.20596,2.20364,0.019802,2,43
53,1.02667,2.55455,0.0918149,4,1
54,1.07438,3.24569,0.118647,4,0
55,1.18326,3.96458,0.121622,4,2
56,1.0665,2.50364,0.0653595,3,9
57,1.09831,3.27296,0.125991,4,1
58,1.06699,2.97369,0.0716587,3,1
59,1.1201,2.96933,0.103972,4,0
60,1.04975,2.63224,0.0758429,4,1
61,1.09929,3.00715,0.10992,4,2
62,1.3096,2.38909,0.0707763,4,5
63,1.37026,3.62933,0.151193,4,4
64,1.00227,2.72387,0.0893113,4,0
65,1.13218,3.10751,0.111636,4,1
66,1.03341,2.55733,0.0534649,3,1
67,1.022,2.16,0,1,108
68,1,2.28655,0.023855,2,76
69,1.20419,2.63224,0.0758429,4,2
70,1.06933,3.27296,0.125991,4,1
71,1.13433,3.10751,0.111636,4,1
72,1.05213,2.27636,0.0247604,2,21
73,1.18377,2.20364,0.019802,2,90
74,1.04401,2.59855,0.0902603,4,1
75,1.03951,2.32545,0.028147,2,66
76,1.12045,2.72387,0.0893113,4,9
77,1.01509,2.54182,0.0321888,2,94
78,1.07447,2.52727,0.0820144,4,1
79,1.06915,2.75455,0.0778878,3,3
80,1.09572,2.62569,0.0781093,4,1
81,1.10169,2.38909,0.0707763,4,1
82,1,2.74327,0.0974284,4,2
83,1.02613,3.4766,0.113904,4,1
84,1,2.27636,0.0247604,2,168
85,1.26506,2.38909,0.0707763,4,18
86,1.20408,2.34909,0.0294118,2,220
87,1.09045,2.80387,0.0867631,4,2
88,1.08146,3.10751,0.111636,4,1
89,1.21637,2.80387,0.0867631,4,2
90,1.10209,3.10751,0.111636,4,0
91,1.10979,2.90205,0.0969846,4,1
92,1.06739,2.38909,0.0707763,4,15
93,1.02209,2.49382,0.0809274,4,58
94,1,2.28655,0.023855,2,27
95,1.03753,2.672,0.0898204,4,1
96,1.03797,2.62569,0.0781093,4,1
97,1.03239,2.45818,0.056213,3,9
98,1.1129,2.592,0.0925926,4,7
99,1.0216,2.48727,0.0833333,4,11
100,1.19213,2.31636,0.0243328,2,17
101,1.23057,4.09658,0.146996,4,2
102,1.16578,3.24569,0.118647,4,1
103,1.2561,2.79491,0.111241,4,1
104,1.27434,2.96933,0.103972,4,1
105,1.04404,3.10751,0.111636,4,0
106,1.12272,3.10751,0.111636,4,2
107,1.2574,2.89964,0.0702282,3,112
108,1.08974,2.99455,0.0716454,3,6
109,1.03546,2.83515,0.0954256,4,0
110,1,3.10182,0.103751,4,0
111,1.10244,2.94205,0.095666,4,2
112,1.02941,3.10751,0.111636,4,0
113,1.05749,3.56253,0.10687,4,1
114,1.19597,2.86182,0.112452,4,2
115,1.14684,2.16,0,1,45
116,1,2.46655,0.0545481,3,1
117,1.07459,2.69673,0.101133,4,3
118,1.16374,3.10751,0.111636,4,2
119,1.08586,2.28655,0.023855,2,43
120,1.10193,2.75091,0.11302,4,1
121,1.11898,2.65273,0.10281,4,0
122,1.09351,2.92387,0.0832022,4,2
123,1.05022,3.45502,0.113984,4,0
124,1.13904,2.80387,0.0867631,4,1
125,1.21557,3.12024,0.10244,4,10
126,1.10084,2.52873,0.0603969,3,78
127,1.04157,2.49382,0.0809274,4,2
128,1.21615,2.80387,0.0867631,4,3
129,1.10847,3.00715,0.10992,4,1
130,1.20238,2.97987,0.101774,4,2
131,1.1901,2.86884,0.0821366,4,3
132,1.056,2.38909,0.0707763,4,21
133,1.05141,2.62569,0.0781093,4,0
134,1.12987,3.24375,0.113001,4,1
135,1,2.33273,0.0483242,3,153
136,1.02564,2.36945,0.0276243,2,172
137,1.09051,2.62545,0.0934903,4,14
138,1.03912,2.78909,0.0677966,3,4
139,1.01681,2.41818,0.0571429,3,109
140,1.11078,3.24569,0.118647,4,0
141,1.06477,2.42909,0.0284431,2,49
142,1.12527,2.65951,0.0582473,3,41
143,1.07552,2.16,0,1,36
