session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,267,3.87927,0.130765,4,2
2,243,2.52727,0.0820144,4,2
3,210,2.73273,0.0998004,4,1
4,203,3.36,0.107143,4,1
5,266,3.12,0.115385,4,1
6,216,3.75636,0.116167,4,0
7,199,2.76387,0.0880188,4,0
8,200,3.89455,0.121849,4,1
9,206,3.61818,0.11005,4,1
10,217,3.06836,0.103105,4,1
11,203,3.75636,0.116167,4,0
12,243,2.96364,0.0957055,4,1
13,197,2.53382,0.0796498,4,0
14,258,2.96364,0.0957055,4,1
15,210,3.00702,0.0910597,4,3
16,208,3.02182,0.106498,4,1
17,196,3.82133,0.112193,4,1
18,199,2.77042,0.085842,4,0
19,212,3.45818,0.115142,4,0
20,226,3.8092,0.0756064,3,0
21,234,3.58473,0.109556,4,2
22,230,3.77455,0.125723,4,1
23,254,3.93453,0.127265,4,1
24,192,2.90229,0.0830692,4,1
25,227,3.73478,0.116254,4,1
26,207,2.66545,0.0920873,4,0
27,206,3.25865,0.0974189,4,0
28,205,3.8332,0.1127,4,0
29,210,3.08364,0.0919811,4,0
30,204,2.68727,0.0771313,4,0
31,213,2.56727,0.0807365,4,0
32,183,2.56727,0.0807365,4,0
33,184,3.5966,0.110104,4,0
34,227,2.52727,0.0820144,4,1
35,189,4.09138,0.11492,4,0
36,204,3.65115,0.123398,4,0
37,259,3.51636,0.124095,4,1
38,203,2.66569,0.0769372,4,0
39,196,2.96364,0.0957055,4,0
40,239,4.09138,0.11492,4,0
41,260,3.9532,0.109279,4,0
42,203,3.89455,0.121849,4,1
43,183,3.86109,0.121492,4,1
44,205,2.73273,0.0998004,4,1
45,209,2.89673,0.0941501,4,0
46,192,2.66545,0.0920873,4,0
47,203,2.592,0.0925926,4,0
48,210,4.09138,0.11492,4,1
49,217,3.00145,0.101769,4,1
50,210,3.18836,0.0992245,4,0
51,228,2.94205,0.095666,4,3
52,185,3.7166,0.106549,4,0
53,203,2.70545,0.0907258,4,0
54,213,4.09138,0.11492,4,0
55,234,3.36,0.107143,4,1
56,231,2.80364,0.101167,4,1
57,212,2.52727,0.0820144,4,0
58,206,3.92605,0.117536,4,1
59,262,2.70545,0.0907258,4,1
60,187,4.09138,0.11492,4,1
61,250,2.592,0.0925926,4,0
62,229,3.58473,0.109556,4,0
63,189,3.85491,0.127346,4,0
64,214,2.68727,0.0771313,4,1
65,190,3.52545,0.120681,4,0
66,225,3.48,0.103448,4,1
67,207,3.18836,0.0992245,4,1
68,211,3.02205,0.0931335,4,1
69,198,3.46473,0.11335,4,0
70,222,3.28655,0.107878,4,0
71,204,4.11865,0.120781,4,0
72,233,3.78364,0.122537,4,1
73,231,2.90242,0.10261,4,2
74,200,3.5966,0.110104,4,0
75,225,3.5966,0.110104,4,1
76,236,3.45818,0.115142,4,1
77,236,3.48,0.103448,4,1
78,180,3.29309,0.106007,4,0
79,201,3.85478,0.112635,4,0
80,241,3.28,0.109756,4,1
81,223,2.62545,0.0934903,4,2
82,210,3.32655,0.106581,4,1
83,213,2.38909,0.0707763,4,0
84,215,2.592,0.0925926,4,1
85,174,2.89673,0.0941501,4,0
86,205,2.83115,0.0955604,4,1
87,228,3.18182,0.101143,4,0
88,228,3.18836,0.0992245,4,1
89,244,3.67636,0.118694,4,1
90,200,3.06182,0.105107,4,0
91,208,2.66545,0.0920873,4,0
92,300,2.94205,0.095666,4,1
93,230,2.792,0.0859599,4,0
94,204,3.00145,0.101769,4,0
95,212,3.06182,0.105107,4,0
96,176,3.32655,0.106581,4,0
97,191,3.49818,0.113825,4,0
98,262,2.89673,0.0941501,4,1
99,219,3.57818,0.11128,4,1
100,207,2.68727,0.0771313,4,0
101,215,3.5966,0.110104,4,1
102,206,3.75636,0.116167,4,1
103,212,3.12909,0.111563,4,1
104,259,2.792,0.0859599,4,1
105,211,3.63636,0.12,4,0
106,176,2.50036,0.078534,4,1
107,206,4.05793,0.114523,4,1
108,222,2.76364,0.102632,4,1
109,174,2.89673,0.0941501,4,0
110,222,3.39782,0.112372,4,1
111,205,3.10182,0.103751,4,0
112,202,2.78545,0.0881201,4,0
113,201,3.36,0.107143,4,0
114,213,3.32024,0.0962692,4,1
115,197,2.70545,0.0907258,4,1
116,209,2.96364,0.0957055,4,1
117,188,3.92605,0.117536,4,0
118,174,2.60509,0.0879397,4,0
119,197,3.36,0.107143,4,0
120,215,3.7166,0.106549,4,2
121,198,3.99296,0.118299,4,1
122,207,2.68727,0.0771313,4,0
123,274,3.63636,0.12,4,2
124,214,3.22182,0.0998871,4,0
125,240,3.08364,0.0919811,4,1
126,189,3.5966,0.110104,4,0
127,221,3.45842,0.103463,4,1
128,177,2.53382,0.0796498,4,1
129,209,3.89455,0.121849,4,0
130,208,2.38909,0.0707763,4,0
131,196,2.87527,0.113823,4,0
132,256,3.5966,0.110104,4,0
133,194,3.22182,0.0998871,4,0
134,187,2.66545,0.0920873,4,0
135,197,3.68945,0.115316,4,1
136,227,4.29453,0.116597,4,0
137,207,2.38909,0.0707763,4,0
138,217,2.80387,0.0867631,4,1
139,172,3.06836,0.103105,4,1
140,245,3.06836,0.103105,4,1
141,227,3.06182,0.105107,4,1
142,210,3.10182,0.103751,4,0
143,216,2.62545,0.0934903,4,1
144,210,2.76387,0.0880188,4,0
145,189,2.76387,0.0880188,4,0
146,189,3.5966,0.110104,4,0
147,190,2.62364,0.0623701,3,1
148,200,2.66545,0.0920873,4,1
149,179,3.89455,0.121849,4,0
150,190,3.22182,0.0998871,4,0
151,183,3.10182,0.103751,4,0
152,208,2.83115,0.0955604,4,2
153,197,3.49818,0.113825,4,1
154,188,2.50036,0.078534,4,0
155,220,3.73915,0.120494,4,0
156,209,3.18182,0.101143,4,0
157,191,4.11865,0.120781,4,0
158,211,3.99296,0.118299,4,1
159,201,2.672,0.0898204,4,1
160,222,3.49818,0.113825,4,1
161,202,3.68945,0.115316,4,0
162,199,3.49818,0.113825,4,0
163,246,2.42909,0.0696108,4,1
164,201,4.32798,0.116956,4,1
165,178,3.29309,0.106007,4,0
166,210,3.48,0.103448,4,1
167,209,2.62182,0.0998613,4,0
168,173,2.89673,0.0941501,4,0
169,180,3.36,0.107143,4,1
170,183,3.75636,0.116167,4,1
171,213,3.06182,0.105107,4,0
172,276,2.53382,0.0796498,4,0
173,217,3.79418,0.120759,4,0
174,276,2.94642,0.101078,4,0
175,195,3.5966,0.110104,4,0
176,192,2.73273,0.0998004,4,0
177,193,3.81091,0.128817,4,0
178,208,3.52969,0.1091,4,0
179,218,3.29309,0.106007,4,1
180,272,3.67344,0.106613,4,1
181,211,3.43829,0.068956,3,1
182,196,3.06836,0.103105,4,0
183,195,2.38909,0.0707763,4,0
184,191,2.70545,0.0907258,4,0
185,221,2.99491,0.103813,4,0
