session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,269,2.712,0.0589971,3,2
2,243,2.27636,0.0247604,2,11
3,210,2.16,0,1,3
4,203,2.37273,0.0475096,3,2
5,266,2.49818,0.055313,3,15
6,216,2.86909,0.0659062,3,1
7,200,2.55733,0.0534649,3,0
8,200,2.99455,0.0716454,3,1
9,206,2.34109,0.0465983,3,1
10,217,2.34109,0.0465983,3,1
11,203,2.31636,0.0243328,2,1
12,243,2.16,0,1,52
13,197,2.36945,0.0276243,2,1
14,258,2.54909,0.0271041,2,1
15,219,2.512,0.0636943,3,5
16,208,2.54364,0.0643317,3,1
17,196,2.28655,0.023855,2,2
18,199,2.65951,0.0582473,3,0
19,212,2.33273,0.0483242,3,1
20,226,3.5846,0.0736484,3,1
21,234,2.16,0,1,4
22,230,2.62364,0.0623701,3,0
23,262,3.19829,0.0741305,3,3
24,193,2.79029,0.0562991,3,2
25,227,2.72278,0.0595647,3,1
26,207,2.41818,0.0571429,3,1
27,206,2.78193,0.0577755,3,0
28,212,2.72278,0.0595647,3,2
29,210,2.61818,0.0527778,3,1
30,204,2.16,0,1,4
31,213,2.16,0,1,8
32,183,2.16,0,1,10
33,185,2.65951,0.0582473,3,0
34,243,2.33273,0.0483242,3,2
35,191,2.79029,0.0562991,3,0
36,215,2.75915,0.071959,3,1
37,259,2.37273,0.0475096,3,3
38,215,2.47187,0.0450156,3,2
39,198,2.37273,0.0475096,3,1
40,247,2.56569,0.0518733,3,2
41,260,3.24,0.037037,2,3
42,203,2.99455,0.0716454,3,1
43,186,2.56036,0.0610709,3,1
44,211,3.36,0.0714286,3,1
45,209,2.28655,0.023855,2,0
46,192,2.58364,0.0633357,3,0
47,209,2.42655,0.0554473,3,1
48,210,3.5846,0.0736484,3,1
49,217,2.712,0.0589971,3,1
50,211,2.34109,0.0465983,3,1
51,233,2.41818,0.0571429,3,3
52,185,3.36,0.0714286,3,0
53,203,2.31636,0.0243328,2,3
