session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,206,2.35717,0.176725,4,0
2,193,2.46974,0.13327,3,0
3,217,2.67717,0.200425,4,0
4,183,2.18057,0.169025,4,0
5,191,2.19431,0.17031,4,1
6,239,2.35717,0.176725,4,1
7,230,2.63431,0.187417,4,1
8,196,2.73434,0.173037,4,1
9,193,2.22,0.162162,4,0
10,270,2.03717,0.14558,4,0
11,247,1.94743,0.149648,4,0
12,197,2.35717,0.176725,4,1
13,211,1.99431,0.127219,4,0
14,191,2.19717,0.162287,4,1
15,223,2.34,0.179487,4,1
16,210,2.34057,0.183105,4,1
17,182,2.15431,0.145621,4,1
18,237,2.86,0.20979,4,0
19,191,2.51717,0.189328,4,0
20,204,1.78,0.134831,4,0
21,245,2.13714,0.176471,4,0
22,193,2.22343,0.185042,4,0
23,260,2.42,0.198347,4,0
24,192,2.5412,0.179443,4,0
25,207,2.47771,0.147601,3,0
26,197,1.76974,0.0729727,3,0
27,217,2.33714,0.187042,4,0
28,224,2.35717,0.176725,4,1
29,207,1.81143,0.0946372,3,0
30,193,2.99551,0.196866,4,1
31,181,2.01714,0.157224,4,0
32,184,2.41149,0.153551,4,1
33,205,1.94,0.154639,4,2
34,178,2.13714,0.176471,4,2
35,170,2.85491,0.189748,4,1
36,232,2.02,0.178218,4,0
37,200,2.33714,0.161369,4,1
38,164,2.35717,0.176725,4,0
39,214,1.944,0.154321,4,1
40,194,1.95431,0.129823,4,1
41,262,2.02,0.178218,4,0
42,203,1.89714,0.135542,4,1
43,256,3.00974,0.14923,3,1
44,209,1.89714,0.135542,4,0
45,202,2.14,0.196262,4,1
46,194,2.1,0.171429,4,0
47,201,2.31431,0.161479,4,0
48,150,2.13714,0.176471,4,0
49,190,1.81143,0.0946372,3,0
50,170,1.94,0.154639,4,0
51,214,2.41149,0.153551,4,1
52,196,1.73714,0.113487,4,1
53,189,2.15431,0.145621,4,1
54,178,2.7,0.2,4,0
55,184,2.22,0.162162,4,0
