session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.05952,2.33273,0.0483242,3,1
2,1.24857,2.16,0,1,12
3,1.19101,2.67455,0.0802175,3,2
4,1.09249,2.49818,0.055313,3,1
5,1.17465,2.16,0,1,10
6,1.18235,2.31636,0.0243328,2,4
7,1.09202,2.37273,0.0475096,3,2
8,1.13663,2.20364,0.019802,2,2
9,1.032,2.16,0,1,1
10,1.1875,2.16,0,1,5
11,1.21944,2.16,0,1,7
12,1.08187,2.16,0,1,4
13,1.13663,2.16,0,1,2
14,1.19266,2.16,0,1,5
15,1.21159,2.16,0,1,14
16,1.11549,2.16,0,1,6
17,1.14555,2.16,0,1,8
18,1.11497,2.16,0,1,1
19,1.14881,2.67455,0.0802175,3,1
20,1.03652,2.20364,0.019802,2,1
21,1.13766,2.16,0,1,47
22,1.14045,2.16,0,1,3
23,1.26301,2.16,0,1,19
24,1.17308,2.16,0,1,5
25,1.01531,2.16,0,1,6
26,1.33639,2.67455,0.0802175,3,3
27,1.09115,2.20364,0.019802,2,2
28,1.16954,2.16,0,1,9
29,1.24148,2.16,0,1,14
30,1,2.31636,0.0243328,2,3
31,1.08639,2.20364,0.019802,2,0
32,1.151,2.16,0,1,1
33,1.15,2.16,0,1,13
34,1.22849,2.76,0.0869565,3,2
35,1.1257,2.16,0,1,8
36,1.18108,2.16,0,1,12
37,1.18428,2.20364,0.019802,2,3
38,1.10742,2.76,0.0869565,3,2
39,1.22689,2.16,0,1,23
40,1.0069,2.16,0,1,2
41,1.2997,2.16,0,1,17
42,1.11311,2.31636,0.0243328,2,3
43,1.21307,2.16,0,1,17
44,1.20055,2.16,0,1,6
45,1.18681,2.16,0,1,12
46,1.01355,2.16,0,1,2
47,1.34936,3.57091,0.115071,3,3
48,1.19242,2.20364,0.019802,2,4
49,1.13736,2.16,0,1,5
50,1.06983,2.16,0,1,5
51,1.3121,2.76,0.0869565,3,2
52,1.15406,2.16,0,1,15
53,1.08877,2.16,0,1,1
54,1.08877,2.16,0,1,2
55,1.06997,2.49818,0.055313,3,1
56,1.15942,2.20364,0.019802,2,1
57,1,2.31636,0.0243328,2,2
58,1.1686,2.16,0,1,6
59,1.11467,2.20364,0.019802,2,4
60,1.14663,2.16,0,1,2
61,1.24759,2.76,0.0869565,3,1
62,1.17549,2.31636,0.0243328,2,5
63,1.20845,2.16,0,1,24
64,1.20492,2.16,0,1,17
65,1.22424,2.20364,0.019802,2,11
66,1.03714,2.16,0,1,5
67,1.02872,2.31636,0.0243328,2,2
68,1.09043,2.20364,0.019802,2,3
69,1.21667,2.16,0,1,5
70,1.15274,2.16,0,1,4
71,1.19114,2.16,0,1,18
72,1.09565,2.67455,0.0802175,3,0
73,1.2807,2.31636,0.0243328,2,4
74,1.08262,2.33273,0.0483242,3,1
75,1.17631,2.31636,0.0243328,2,4
76,1.08924,2.31636,0.0243328,2,2
77,1.17971,2.16,0,1,2
78,1,2.31636,0.0243328,2,1
79,1.11634,2.20364,0.019802,2,0
80,1.07006,2.37273,0.0475096,3,1
81,1.13196,2.20364,0.019802,2,1
82,1.20728,2.67455,0.0802175,3,2
83,1.14557,2.32545,0.028147,2,2
84,1.10204,2.16,0,1,5
85,1.09391,2.16,0,1,10
86,1.03636,2.20364,0.019802,2,29
87,1.1178,2.16,0,1,15
88,1.20359,2.37273,0.0475096,3,1
89,1.23851,2.67455,0.0802175,3,2
90,1.27405,2.31636,0.0243328,2,5
91,1.17595,2.16,0,1,3
92,1.22961,2.20364,0.019802,2,3
93,1.00471,2.16,0,1,2
94,1.18452,2.32545,0.028147,2,2
95,1.17143,2.20364,0.019802,2,3
96,1.08761,2.49818,0.055313,3,1
97,1.17699,2.16,0,1,4
98,1.00513,2.32545,0.028147,2,1
99,1.14054,2.16,0,1,17
100,1.17465,2.16,0,1,9
101,1.112,2.20364,0.019802,2,1
102,1.15522,2.20364,0.019802,2,1
103,1.23171,2.20364,0.019802,2,2
104,1.11935,2.37273,0.0475096,3,0
105,1.18129,2.20364,0.019802,2,2
106,1.16082,2.16,0,1,6
107,1.18452,2.39091,0.0547529,3,1
108,1.15094,2.16,0,1,12
109,1.12121,2.31636,0.0243328,2,3
110,1.1902,2.37273,0.0475096,3,1
111,1.02521,2.20364,0.019802,2,1
112,1.21614,2.16,0,1,11
113,1.17192,2.20364,0.019802,2,2
114,1.09819,2.16,0,1,4
115,1.1165,2.76727,0.0749014,3,1
116,1.10497,2.67455,0.0802175,3,1
117,1.01989,2.33273,0.0483242,3,0
118,1.23099,2.31636,0.0243328,2,3
119,1.08043,2.31636,0.0243328,2,1
120,1,2.31636,0.0243328,2,2
121,1.0069,2.31636,0.0243328,2,3
122,1.15301,2.58909,0.0730337,3,2
123,1.19207,2.20364,0.019802,2,3
124,1.06044,2.24727,0.038835,3,2
125,1.05277,2.16,0,1,2
126,1.10929,2.16,0,1,2
127,1.12732,2.16,0,1,2
128,1.00922,2.16,0,1,10
129,1.15303,2.16,0,1,3
130,1.0338,2.39091,0.0547529,3,1
131,1.03906,2.31636,0.0243328,2,2
132,1.0987,2.31636,0.0243328,2,4
133,1.08639,2.20364,0.019802,2,2
134,1.26885,2.20364,0.019802,2,3
135,1.17889,2.31636,0.0243328,2,1
136,1.26301,2.16,0,1,20
137,1.22626,2.16,0,1,12
138,1.11846,2.16,0,1,3
139,1.02755,2.20364,0.019802,2,2
140,1.06231,2.49818,0.055313,3,1
141,1.1612,2.16,0,1,4
142,1.13821,2.16,0,1,4
143,1.15989,2.20364,0.019802,2,4
144,1.16484,2.16,0,1,12
