session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.05952,2.33273,0.0483242,3,4
2,1.24857,2.16,0,1,35
3,1.16292,2.84909,0.122527,4,1
4,1.09249,2.38909,0.0707763,4,4
5,1.17465,2.16,0,1,20
6,1.18235,2.31636,0.0243328,2,7
7,1.09202,2.37273,0.0475096,3,10
8,1.13663,2.20364,0.019802,2,4
9,1.032,2.16,0,1,2
10,1.1875,2.16,0,1,6
11,1.21944,2.16,0,1,7
12,1.08187,2.16,0,1,19
13,1.13663,2.16,0,1,3
14,1.19266,2.16,0,1,5
15,1.21159,2.16,0,1,37
16,1.11549,2.16,0,1,16
17,1.12938,2.91636,0.129052,4,1
18,1.11497,2.16,0,1,2
19,1.14881,2.67455,0.0802175,3,1
20,1.03652,2.20364,0.019802,2,4
21,1.09091,2.81818,0.12,4,1
22,1.14045,2.16,0,1,8
23,1.1763,2.94727,0.1314,4,1
24,1.17308,2.16,0,1,11
25,1.01531,2.16,0,1,18
26,1.23547,2.84909,0.122527,4,1
27,1.09115,2.20364,0.019802,2,8
28,1.16954,2.16,0,1,14
29,1.24148,2.16,0,1,27
30,1,2.31636,0.0243328,2,35
31,1.08639,2.20364,0.019802,2,2
32,1.151,2.16,0,1,1
33,1.15,2.16,0,1,38
34,1.13947,3.01455,0.137515,4,0
35,1.1257,2.16,0,1,38
36,1.12973,2.81818,0.12,4,0
37,1.18428,2.20364,0.019802,2,14
38,1.07161,3.01455,0.137515,4,1
39,1.12885,2.91636,0.129052,4,1
40,1.0069,2.16,0,1,3
41,1.23739,2.91636,0.129052,4,2
42,1.11311,2.31636,0.0243328,2,15
43,1.21307,2.16,0,1,38
44,1.20055,2.16,0,1,11
45,1.18681,2.16,0,1,21
46,1.01355,2.16,0,1,5
47,1.26603,2.84909,0.122527,4,2
48,1.18076,2.75091,0.11302,4,1
49,1.13736,2.16,0,1,15
50,1.06983,2.16,0,1,9
51,1.21338,2.94727,0.1314,4,1
52,1.14566,2.72,0.110294,4,1
53,1.08877,2.16,0,1,2
54,1.08877,2.16,0,1,4
55,1.06997,2.49818,0.055313,3,5
56,1.15942,2.20364,0.019802,2,5
57,1,2.31636,0.0243328,2,13
58,1.1686,2.16,0,1,12
59,1.11467,2.20364,0.019802,2,20
60,1.14663,2.16,0,1,5
61,1.18328,2.88,0.125,4,1
62,1.17549,2.31636,0.0243328,2,46
63,1.20845,2.16,0,1,75
64,1.20492,2.16,0,1,17
65,1.22424,2.20364,0.019802,2,29
66,1.03714,2.16,0,1,13
67,1.02872,2.31636,0.0243328,2,7
68,1.09043,2.20364,0.019802,2,6
69,1.21667,2.16,0,1,16
70,1.15274,2.16,0,1,4
71,1.19114,2.16,0,1,59
72,1.09565,2.67455,0.0802175,3,1
73,1.2807,2.31636,0.0243328,2,20
74,1.06838,2.52727,0.0820144,4,1
75,1.17631,2.31636,0.0243328,2,20
76,1.08924,2.31636,0.0243328,2,6
77,1.17971,2.16,0,1,6
78,1,2.31636,0.0243328,2,7
79,1.11634,2.20364,0.019802,2,2
80,1.07006,2.37273,0.0475096,3,13
81,1.13196,2.20364,0.019802,2,3
82,1.11765,2.84909,0.122527,4,1
83,1.14557,2.32545,0.028147,2,8
84,1.10204,2.16,0,1,20
85,1.09391,2.16,0,1,29
86,1.03636,2.20364,0.019802,2,61
87,1.1178,2.16,0,1,27
88,1.20359,2.37273,0.0475096,3,3
89,1.16954,2.91636,0.129052,4,2
90,1.27405,2.31636,0.0243328,2,32
91,1.17595,2.16,0,1,5
92,1.22961,2.20364,0.019802,2,11
93,1.00471,2.16,0,1,5
94,1.18452,2.32545,0.028147,2,6
95,1.17143,2.20364,0.019802,2,11
96,1.07855,2.52727,0.0820144,4,0
97,1.17699,2.16,0,1,6
98,1.00513,2.32545,0.028147,2,4
99,1.14054,2.16,0,1,24
100,1.17465,2.16,0,1,17
101,1.112,2.20364,0.019802,2,2
102,1.15522,2.20364,0.019802,2,2
103,1.23171,2.20364,0.019802,2,10
104,1.11613,2.52727,0.0820144,4,0
105,1.18129,2.20364,0.019802,2,7
106,1.16082,2.16,0,1,11
107,1.18452,2.39091,0.0547529,3,4
108,1.15094,2.16,0,1,24
109,1.12121,2.31636,0.0243328,2,15
110,1.1902,2.37273,0.0475096,3,2
111,1.02521,2.20364,0.019802,2,3
112,1.15274,2.84909,0.122527,4,1
113,1.17192,2.20364,0.019802,2,9
114,1.09819,2.16,0,1,6
115,1.1165,2.76727,0.0749014,3,1
116,1.08011,2.78182,0.115686,4,0
117,1.01989,2.33273,0.0483242,3,3
118,1.23099,2.31636,0.0243328,2,17
119,1.08043,2.31636,0.0243328,2,9
120,1,2.31636,0.0243328,2,23
121,1.0069,2.31636,0.0243328,2,22
122,1.11749,2.55455,0.0918149,4,1
123,1.16768,2.84909,0.122527,4,1
124,1.0467,2.38909,0.0707763,4,2
125,1.05277,2.16,0,1,5
126,1.10929,2.16,0,1,6
127,1.12732,2.16,0,1,5
128,1.00922,2.16,0,1,27
129,1.15303,2.16,0,1,7
130,1.0338,2.39091,0.0547529,3,1
131,1.03906,2.31636,0.0243328,2,5
132,1.0987,2.31636,0.0243328,2,17
133,1.08639,2.20364,0.019802,2,11
134,1.2459,2.91636,0.129052,4,1
135,1.17889,2.31636,0.0243328,2,6
136,1.15896,2.81818,0.12,4,2
137,1.22626,2.16,0,1,18
138,1.11846,2.16,0,1,9
139,1.02755,2.20364,0.019802,2,7
140,1.06231,2.49818,0.055313,3,10
141,1.1612,2.16,0,1,8
142,1.13821,2.16,0,1,6
143,1.15989,2.20364,0.019802,2,19
